,iapb_none,iapb_1.99,iapb_0.99,iapb_19.49,iapb_199.99,iapb_48.99
11692,1.0,,,,,
11696,,,,1.0,1.0,1.0
11701,,1.0,,1.0,,1.0
11703,1.0,,,,,
11704,,1.0,,1.0,,
11706,1.0,,,,,
11708,1.0,,,,,
11710,,1.0,,1.0,1.0,1.0
11714,,1.0,,1.0,,
11717,1.0,,,,,
11719,,1.0,1.0,1.0,1.0,1.0
11722,,,1.0,1.0,1.0,1.0
11724,,1.0,,1.0,,1.0
11726,1.0,,,,,
11732,,,1.0,1.0,,
11733,,,1.0,1.0,,
11734,1.0,,,,,
11738,,,1.0,1.0,1.0,1.0
11743,1.0,,,,,
11744,1.0,,,,,
11745,,,1.0,,,
11752,,,1.0,1.0,,
11756,,1.0,1.0,1.0,,
11758,,1.0,,,,
11763,,,,1.0,,
11767,,1.0,1.0,1.0,,
11772,,,1.0,1.0,1.0,1.0
11778,1.0,,,,,
11780,,1.0,1.0,1.0,,
11781,1.0,,,,,
11784,,1.0,1.0,1.0,,
11785,,,,1.0,,
11786,,1.0,1.0,1.0,1.0,1.0
11787,,1.0,1.0,1.0,,
11793,,1.0,1.0,1.0,1.0,1.0
11795,,1.0,1.0,1.0,,
11803,,,1.0,1.0,,
11809,,,1.0,,,
11812,1.0,,,,,
11817,1.0,,,,,
11822,1.0,,,,,
11824,1.0,,,,,
11826,,,1.0,1.0,,1.0
11830,,,,1.0,,
11832,,1.0,1.0,1.0,1.0,1.0
11833,,1.0,1.0,1.0,,
11836,,,1.0,1.0,1.0,1.0
11841,1.0,,,,,
11842,1.0,,,,,
11843,,,1.0,1.0,,1.0
11849,1.0,,,,,
11851,,1.0,,1.0,,1.0
11853,,,,1.0,,
11863,,,,1.0,,
11865,,,,1.0,,
11866,,,,1.0,,
11867,,1.0,1.0,1.0,,
11868,1.0,,,,,
11869,,1.0,1.0,1.0,,1.0
11872,,1.0,1.0,1.0,,
11874,,,1.0,1.0,,
11876,,,1.0,1.0,,
11878,,,1.0,1.0,1.0,1.0
11879,,1.0,1.0,1.0,1.0,1.0
11880,,1.0,,1.0,,1.0
11882,1.0,,,,,
11884,,1.0,1.0,1.0,,
11886,,,1.0,1.0,1.0,
11887,,,1.0,,,
11890,,1.0,1.0,1.0,,
11891,,1.0,,,,
11904,,1.0,,1.0,,
11905,,1.0,1.0,1.0,1.0,1.0
11907,,1.0,1.0,1.0,,1.0
11912,,,1.0,1.0,,1.0
11914,,,1.0,1.0,,1.0
11918,,1.0,1.0,1.0,,
11923,1.0,,,,,
11924,1.0,,,,,
11925,,,1.0,1.0,,1.0
11931,1.0,,,,,
11932,1.0,,,,,
11936,1.0,,,,,
11937,,1.0,1.0,1.0,,
11939,,1.0,1.0,1.0,,
11949,1.0,,,,,
11950,,1.0,1.0,1.0,1.0,1.0
11956,1.0,,,,,
11957,1.0,,,,,
11961,,1.0,1.0,1.0,,
11962,,,1.0,1.0,,1.0
11968,,1.0,1.0,1.0,,1.0
11970,,1.0,1.0,1.0,,
11971,,1.0,1.0,1.0,,
11975,,,1.0,1.0,,
11977,,,1.0,1.0,1.0,1.0
11979,,1.0,1.0,1.0,,
11985,,1.0,,,,
11987,,1.0,1.0,1.0,,
11996,1.0,,,,,
11999,,1.0,,1.0,,1.0
12001,1.0,,,,,
12006,,,,1.0,1.0,1.0
12010,,1.0,1.0,1.0,,
12011,1.0,,,,,
12016,,,,1.0,,
12020,,,1.0,,,
12026,1.0,,,,,
12027,1.0,,,,,
12028,,,1.0,1.0,,1.0
12029,,1.0,1.0,1.0,1.0,1.0
12032,,1.0,,,,
12034,,1.0,1.0,1.0,,
12043,1.0,,,,,
12044,,,,1.0,1.0,
12045,,1.0,,1.0,,
12051,,,1.0,,,
12054,,,,1.0,,
12055,1.0,,,,,
12057,,1.0,,1.0,1.0,1.0
12058,1.0,,,,,
12063,,1.0,1.0,1.0,,1.0
12066,,,1.0,,,
12067,,,1.0,,,
12070,,1.0,1.0,1.0,1.0,
12071,,1.0,1.0,1.0,1.0,1.0
12074,,1.0,1.0,1.0,,
12078,1.0,,,,,
12081,,1.0,1.0,1.0,,1.0
12086,,1.0,,1.0,,
12090,1.0,,,,,
12092,,1.0,,1.0,,1.0
12097,1.0,,,,,
12098,,1.0,,,,
12100,,1.0,,1.0,,1.0
12101,,1.0,1.0,1.0,,
12102,,,1.0,1.0,1.0,1.0
12103,,1.0,1.0,1.0,,
12104,,,,1.0,,
12109,1.0,,,,,
12112,,1.0,,1.0,,1.0
12118,1.0,,,,,
12119,,1.0,,1.0,1.0,1.0
12121,1.0,,,,,
12122,1.0,,,,,
12123,,1.0,1.0,1.0,,1.0
12126,,1.0,,1.0,,1.0
12129,,,1.0,1.0,1.0,1.0
12130,,,1.0,1.0,,1.0
12132,1.0,,,,,
12138,1.0,,,,,
12144,,1.0,,,,
12146,,,1.0,1.0,1.0,1.0
12148,,1.0,1.0,1.0,,
12154,,,1.0,1.0,,
12155,,1.0,1.0,,,
12162,,,1.0,1.0,1.0,1.0
12163,1.0,,,,,
12168,,,1.0,1.0,,1.0
12171,,,1.0,1.0,,1.0
12174,,,1.0,,,
12177,,1.0,1.0,1.0,,1.0
12178,1.0,,,,,
12179,1.0,,,,,
12180,,,1.0,1.0,1.0,
12183,,1.0,1.0,1.0,,1.0
12184,,,1.0,1.0,1.0,1.0
12186,,1.0,,1.0,,
12187,1.0,,,,,
12188,,1.0,,1.0,,
12194,,,1.0,,,
12196,,,1.0,1.0,,1.0
12198,,1.0,1.0,1.0,,
12200,1.0,,,,,
12201,1.0,,,,,
12205,,,1.0,1.0,1.0,1.0
12206,,,,1.0,1.0,1.0
12208,1.0,,,,,
12213,,,1.0,,,
12215,1.0,,,,,
12217,,,1.0,,,
12218,,,,1.0,,
12221,,,1.0,1.0,,
12223,,1.0,1.0,1.0,,1.0
12226,,1.0,1.0,1.0,,1.0
12227,,1.0,1.0,1.0,1.0,
12228,,1.0,1.0,1.0,,
12229,1.0,,,,,
12235,1.0,,,,,
12236,,,1.0,,,
12237,,,1.0,1.0,,
12241,,,1.0,1.0,1.0,1.0
12248,,,1.0,1.0,,
12250,,,1.0,1.0,,1.0
12254,,1.0,1.0,,,
12255,,,1.0,1.0,,
12261,,1.0,,,,
12262,,,1.0,1.0,,
12264,,1.0,1.0,1.0,,1.0
12265,1.0,,,,,
12268,,1.0,,1.0,,1.0
12270,,1.0,1.0,1.0,1.0,1.0
12271,,1.0,1.0,1.0,,1.0
12280,,,1.0,,,
12284,1.0,,,,,
12288,,1.0,,1.0,,1.0
12292,,,,1.0,1.0,1.0
12298,,,,1.0,1.0,1.0
12300,,1.0,1.0,,,
12301,1.0,,,,,
12304,1.0,,,,,
12307,,1.0,,1.0,,
12308,,,1.0,1.0,1.0,1.0
12311,,1.0,,,,
12312,,1.0,,1.0,1.0,1.0
12313,1.0,,,,,
12314,,1.0,,1.0,,
12320,1.0,,,,,
12323,,,1.0,1.0,1.0,1.0
12328,,,1.0,1.0,1.0,
12330,1.0,,,,,
12331,1.0,,,,,
12332,,1.0,,1.0,,1.0
12333,1.0,,,,,
12338,,,1.0,1.0,1.0,1.0
12342,,,1.0,,,
12343,1.0,,,,,
12344,,1.0,,1.0,,
12349,1.0,,,,,
12350,1.0,,,,,
12352,,1.0,1.0,1.0,,1.0
12359,1.0,,,,,
12361,,,,1.0,,1.0
12362,1.0,,,,,
12364,,1.0,1.0,1.0,,
12365,,1.0,,1.0,1.0,
12371,1.0,,,,,
12373,1.0,,,,,
12376,1.0,,,,,
12377,1.0,,,,,
12378,,,1.0,1.0,1.0,1.0
12379,,,1.0,1.0,1.0,1.0
12384,,1.0,,1.0,,
12385,,1.0,1.0,,,
12386,,1.0,1.0,1.0,,
12390,1.0,,,,,
12396,,,1.0,1.0,,1.0
12400,,1.0,1.0,1.0,,
12419,,1.0,1.0,1.0,,1.0
12421,1.0,,,,,
12424,,,1.0,1.0,,
12425,,1.0,1.0,1.0,,1.0
12426,1.0,,,,,
12433,1.0,,,,,
12434,,,,1.0,1.0,1.0
12438,1.0,,,,,
12441,,1.0,1.0,1.0,,
12442,,1.0,,1.0,,1.0
12443,1.0,,,,,
12450,,,,1.0,,
12456,1.0,,,,,
12461,,1.0,1.0,1.0,,1.0
12463,1.0,,,,,
12466,,,1.0,1.0,1.0,1.0
12470,,,,1.0,,
12473,,1.0,1.0,1.0,1.0,1.0
12477,1.0,,,,,
12478,1.0,,,,,
12487,1.0,,,,,
12488,,1.0,1.0,1.0,,1.0
12491,,,1.0,1.0,,
12496,,,,1.0,,
12498,,,1.0,1.0,,
12501,,,1.0,,,
12504,1.0,,,,,
12509,,1.0,1.0,1.0,,
12510,,1.0,1.0,1.0,1.0,1.0
12511,1.0,,,,,
12515,,1.0,,1.0,,
12516,,,1.0,1.0,1.0,1.0
12517,1.0,,,,,
12521,,,,1.0,,1.0
12522,,1.0,,1.0,1.0,1.0
12524,,1.0,1.0,1.0,1.0,
12526,,1.0,1.0,1.0,,
12527,,1.0,,1.0,,1.0
12529,1.0,,,,,
12532,1.0,,,,,
12538,1.0,,,,,
12541,,1.0,1.0,1.0,,
12545,1.0,,,,,
12549,,1.0,1.0,1.0,,
12553,1.0,,,,,
12554,,,,1.0,1.0,1.0
12556,,,1.0,1.0,1.0,1.0
12558,,,1.0,1.0,1.0,1.0
12560,,1.0,1.0,1.0,,
12562,,,1.0,,,
12567,1.0,,,,,
12569,,1.0,,1.0,,
12570,,1.0,1.0,1.0,,
12572,,1.0,,,,
12574,1.0,,,,,
12581,1.0,,,,,
12584,,1.0,1.0,1.0,,
12587,,,1.0,,,
12593,1.0,,,,,
12595,,,,1.0,,
12601,,1.0,,1.0,1.0,1.0
12602,,1.0,,1.0,1.0,
12603,1.0,,,,,
12604,,1.0,,,,
12606,,,,1.0,,
12607,,,,1.0,1.0,1.0
12609,,1.0,,1.0,,
12610,,1.0,1.0,,,
12611,,,1.0,,,
12616,,,,,,1.0
12624,1.0,,,,,
12629,1.0,,,,,
12640,,,1.0,1.0,1.0,1.0
12642,,1.0,1.0,1.0,,
12645,,,1.0,1.0,,1.0
12650,,,,1.0,,
12656,,,1.0,1.0,1.0,1.0
12658,,,,1.0,1.0,1.0
12661,,,1.0,1.0,1.0,1.0
12662,,,1.0,1.0,1.0,1.0
12664,,,1.0,1.0,,
12670,,,,1.0,,1.0
12674,,1.0,,1.0,,1.0
12676,,,1.0,1.0,1.0,1.0
12677,1.0,,,,,
12678,,,,1.0,,
12679,,1.0,1.0,1.0,,
12687,,1.0,,1.0,1.0,1.0
12693,1.0,,,,,
12695,1.0,,,,,
12701,,,1.0,1.0,1.0,1.0
12704,,,1.0,,,
12713,,,1.0,1.0,,
12719,,,,1.0,,
12721,1.0,,,,,
12723,1.0,,,,,
12724,,1.0,1.0,1.0,,
12725,1.0,,,,,
12726,1.0,,,,,
12728,1.0,,,,,
12729,1.0,,,,,
12731,,1.0,,1.0,,
12732,1.0,,,,,
12743,1.0,,,,,
12746,,1.0,,,,
12747,,,,1.0,,
12748,,1.0,1.0,1.0,,
12749,,,1.0,1.0,,1.0
12752,,1.0,,1.0,,1.0
12753,,,,1.0,,
12758,,,,1.0,,1.0
12759,,1.0,,1.0,,
12760,,,,1.0,1.0,1.0
12761,,,1.0,1.0,1.0,
12770,1.0,,,,,
12772,,,1.0,1.0,,1.0
12784,1.0,,,,,
12787,,1.0,,1.0,,
12796,,1.0,1.0,1.0,,
12806,1.0,,,,,
12807,,,1.0,1.0,,1.0
12812,,,,1.0,,
12814,,1.0,,1.0,1.0,
12817,,,1.0,1.0,1.0,1.0
12819,1.0,,,,,
12822,,1.0,,1.0,1.0,1.0
12826,,,1.0,,,
12828,,1.0,,1.0,,
12830,,,1.0,1.0,1.0,1.0
12831,1.0,,,,,
12833,,,,1.0,,
12842,,1.0,,,,
12849,,,1.0,1.0,1.0,1.0
12851,,1.0,1.0,1.0,,
12852,,,1.0,,,
12854,,,1.0,1.0,1.0,1.0
12855,,,,1.0,,
12857,,,1.0,1.0,,
12860,,,,1.0,,
12861,,,,1.0,1.0,1.0
12863,,,,1.0,,1.0
12865,,1.0,1.0,1.0,,
12866,1.0,,,,,
12869,1.0,,,,,
12870,,1.0,1.0,1.0,,1.0
12876,,,,1.0,,
12880,,,1.0,,,
12881,,1.0,1.0,,,
12888,1.0,,,,,
12889,,1.0,1.0,1.0,,1.0
12890,,1.0,,1.0,,
12891,,,1.0,1.0,,
12892,,1.0,1.0,1.0,,
12896,,1.0,1.0,,,
12897,,1.0,1.0,1.0,1.0,
12898,,1.0,,1.0,1.0,1.0
12907,1.0,,,,,
12908,1.0,,,,,
12910,,,1.0,1.0,1.0,1.0
12918,,1.0,,1.0,,1.0
12919,,1.0,,1.0,,
12920,,,1.0,,,
12924,1.0,,,,,
12925,1.0,,,,,
12926,1.0,,,,,
12927,1.0,,,,,
12928,,1.0,1.0,,,
12931,,,,1.0,,
12934,1.0,,,,,
12935,1.0,,,,,
12937,,1.0,,1.0,,
12940,,1.0,,,,
12941,,,1.0,1.0,1.0,
12942,,1.0,1.0,1.0,,
12943,1.0,,,,,
12944,,1.0,,,,
12946,1.0,,,,,
12947,,1.0,1.0,1.0,,
12950,,,1.0,1.0,1.0,1.0
12951,,,1.0,1.0,1.0,1.0
12952,,,1.0,1.0,1.0,
12953,,,1.0,1.0,,
12954,1.0,,,,,
12955,,1.0,1.0,1.0,,
12959,,1.0,,1.0,1.0,1.0
12962,1.0,,,,,
12963,,1.0,1.0,1.0,1.0,1.0
12964,,1.0,,,,
12967,,,,1.0,1.0,1.0
12971,1.0,,,,,
12975,1.0,,,,,
12977,,1.0,,1.0,1.0,1.0
12978,1.0,,,,,
12981,1.0,,,,,
12982,1.0,,,,,
12984,,,,1.0,,1.0
12987,,1.0,,1.0,1.0,1.0
12988,,1.0,1.0,1.0,1.0,1.0
12992,,1.0,1.0,1.0,1.0,1.0
12993,,,,1.0,1.0,1.0
12999,1.0,,,,,
13000,,1.0,,1.0,,1.0
13002,,,,1.0,,
13004,,1.0,1.0,1.0,,
13008,,1.0,1.0,1.0,,
13021,,1.0,1.0,1.0,1.0,1.0
13024,,1.0,,1.0,,
13026,,,1.0,1.0,,1.0
13027,,1.0,,1.0,,1.0
13028,,,1.0,,,
13033,,,1.0,1.0,1.0,1.0
13035,,,1.0,,,
13044,,1.0,,1.0,1.0,1.0
13049,,,1.0,1.0,1.0,1.0
13054,1.0,,,,,
13055,1.0,,,,,
13058,1.0,,,,,
13060,1.0,,,,,
13061,1.0,,,,,
13065,1.0,,,,,
13067,1.0,,,,,
13072,1.0,,,,,
13074,,1.0,,1.0,1.0,1.0
13076,1.0,,,,,
13078,,,,1.0,,
13079,1.0,,,,,
13082,,1.0,1.0,1.0,,
13083,1.0,,,,,
13086,,1.0,1.0,1.0,,1.0
13088,,1.0,,1.0,,1.0
13095,,1.0,,1.0,,
13097,1.0,,,,,
13099,,,,1.0,,
13102,1.0,,,,,
13106,,,1.0,1.0,,1.0
13107,,,1.0,1.0,1.0,1.0
13110,,1.0,,1.0,,1.0
13111,,,,1.0,1.0,
13113,1.0,,,,,
13114,,,1.0,,,
13115,,,1.0,1.0,1.0,1.0
13117,,1.0,1.0,1.0,,
13125,,,1.0,1.0,1.0,1.0
13127,1.0,,,,,
13128,,,1.0,1.0,1.0,1.0
13134,,1.0,1.0,1.0,1.0,1.0
13137,,,1.0,1.0,,
13143,,,,1.0,1.0,1.0
13144,,1.0,,1.0,,
13145,,1.0,,1.0,,
13152,,,1.0,1.0,1.0,1.0
13153,1.0,,,,,
13163,,,,1.0,,
13165,,,1.0,1.0,1.0,1.0
13167,,,1.0,1.0,1.0,1.0
13173,,,,1.0,,
13177,1.0,,,,,
13178,1.0,,,,,
13180,,,,1.0,1.0,1.0
13181,,,1.0,1.0,,
13184,1.0,,,,,
13186,,,,1.0,,
13189,,,,1.0,,1.0
13191,,,1.0,1.0,1.0,1.0
13201,1.0,,,,,
13203,,,1.0,1.0,,
13205,1.0,,,,,
13207,1.0,,,,,
13211,,,1.0,1.0,,
13214,,1.0,1.0,1.0,,1.0
13218,1.0,,,,,
13219,,1.0,,1.0,,
13222,,1.0,,1.0,,1.0
13228,1.0,,,,,
13229,,1.0,1.0,1.0,,
13235,,,1.0,,,
13238,,1.0,,1.0,,
13241,,1.0,,1.0,,
13246,,1.0,1.0,1.0,,
13257,,,,1.0,1.0,1.0
13259,,,1.0,1.0,1.0,1.0
13260,,,,1.0,,
13261,,1.0,1.0,1.0,,
13262,,1.0,,,,
13263,,1.0,1.0,1.0,,
13265,,1.0,1.0,1.0,1.0,1.0
13266,,1.0,1.0,1.0,,1.0
13267,1.0,,,,,
13268,,,,1.0,,
13269,,,,1.0,,
13270,1.0,,,,,
13276,,,,1.0,,1.0
13277,,1.0,1.0,1.0,,
13283,,,1.0,1.0,,1.0
13287,,1.0,1.0,1.0,,
13293,,1.0,1.0,1.0,,1.0
13294,,,1.0,1.0,1.0,1.0
13300,1.0,,,,,
13304,1.0,,,,,
13309,,,,1.0,,
13310,1.0,,,,,
13311,,,,1.0,,
13313,1.0,,,,,
13317,,1.0,1.0,1.0,,1.0
13319,,1.0,,1.0,,1.0
13320,,,1.0,,,
13321,,1.0,,1.0,,1.0
13330,1.0,,,,,
13336,,,1.0,1.0,1.0,1.0
13337,1.0,,,,,
13338,,1.0,1.0,1.0,1.0,1.0
13344,,,1.0,1.0,,
13347,,,1.0,1.0,,1.0
13352,1.0,,,,,
13353,,1.0,,1.0,1.0,1.0
13356,,,1.0,1.0,1.0,1.0
13358,1.0,,,,,
13361,1.0,,,,,
13364,,1.0,,1.0,1.0,1.0
13365,1.0,,,,,
13368,1.0,,,,,
13369,1.0,,,,,
13372,1.0,,,,,
13373,,1.0,,,,
13375,1.0,,,,,
13381,,,1.0,1.0,,
13383,,,1.0,1.0,1.0,1.0
13385,,1.0,1.0,1.0,,
13390,,,1.0,1.0,,
13393,,,,1.0,,
13394,,,1.0,1.0,1.0,1.0
13396,,,,1.0,,
13398,,,1.0,1.0,,
13401,1.0,,,,,
13402,,1.0,,1.0,,1.0
13403,,1.0,,1.0,1.0,1.0
13408,1.0,,,,,
13410,,1.0,,1.0,,
13411,1.0,,,,,
13412,,,1.0,1.0,,
13413,,,,1.0,,
13414,,,1.0,1.0,1.0,1.0
13417,1.0,,,,,
13418,1.0,,,,,
13419,,,1.0,1.0,,
13424,,,1.0,1.0,,
13427,1.0,,,,,
13428,1.0,,,,,
13436,,1.0,1.0,1.0,,1.0
13440,,1.0,,1.0,1.0,1.0
13441,,1.0,1.0,1.0,,1.0
13444,,,1.0,1.0,,
13446,,,1.0,1.0,1.0,1.0
13447,1.0,,,,,
13448,,,1.0,1.0,,1.0
13458,1.0,,,,,
13463,,1.0,,1.0,,
13464,1.0,,,,,
13466,,1.0,1.0,1.0,,
13467,,1.0,,,,
13468,,,1.0,,,
13471,1.0,,,,,
13476,,1.0,1.0,1.0,,
13477,,1.0,1.0,1.0,,
13478,,1.0,,,,
13480,1.0,,,,,
13481,1.0,,,,,
13482,,1.0,1.0,1.0,1.0,1.0
13484,,1.0,1.0,,,
13487,,1.0,1.0,1.0,,
13488,,,1.0,1.0,1.0,1.0
13489,1.0,,,,,
13491,,1.0,1.0,1.0,,1.0
13493,1.0,,,,,
13494,1.0,,,,,
13495,,,1.0,1.0,,1.0
13496,,,1.0,1.0,,1.0
13498,,1.0,1.0,1.0,,1.0
13508,1.0,,,,,
13509,1.0,,,,,
13514,1.0,,,,,
13519,,1.0,1.0,1.0,,
13521,1.0,,,,,
13523,1.0,,,,,
13524,,1.0,1.0,1.0,,
13525,1.0,,,,,
13527,,,,1.0,,
13528,1.0,,,,,
13533,1.0,,,,,
13536,,,1.0,,,
13537,,,,1.0,,1.0
13539,1.0,,,,,
13540,,1.0,,1.0,,1.0
13544,1.0,,,,,
13549,1.0,,,,,
13551,,,1.0,1.0,,1.0
13552,,1.0,1.0,1.0,1.0,
13554,,1.0,,,,
13556,1.0,,,,,
13557,,,1.0,,,
13559,,,,1.0,,
13562,,1.0,,1.0,,1.0
13563,1.0,,,,,
13568,,,,1.0,,1.0
13570,1.0,,,,,
13578,1.0,,,,,
13579,,,,1.0,1.0,1.0
13580,,1.0,1.0,1.0,,1.0
13587,,,1.0,,,
13588,,,,1.0,,1.0
13590,,1.0,1.0,,,
13592,1.0,,,,,
13593,,,1.0,1.0,,1.0
13596,1.0,,,,,
13597,,1.0,1.0,1.0,,1.0
13604,,,1.0,1.0,,1.0
13607,,,1.0,1.0,,
13615,,,,1.0,,
13618,,,1.0,1.0,1.0,1.0
13619,,,1.0,1.0,1.0,1.0
13620,,,1.0,1.0,,1.0
13627,1.0,,,,,
13628,,1.0,1.0,1.0,,
13635,1.0,,,,,
13636,,,1.0,1.0,,
13638,,,1.0,,,
13640,,1.0,1.0,1.0,,
13647,,1.0,1.0,1.0,,
13651,,1.0,,,,
13659,,1.0,,,,
13662,1.0,,,,,
13665,,,1.0,1.0,,
13672,,1.0,1.0,,,
13677,1.0,,,,,
13682,,1.0,,1.0,1.0,1.0
13683,,,,1.0,,
13689,1.0,,,,,
13698,,1.0,,1.0,,1.0
13700,1.0,,,,,
13702,,1.0,,1.0,1.0,1.0
13707,1.0,,,,,
13715,,,,1.0,,
13718,1.0,,,,,
13719,,,,1.0,1.0,1.0
13720,,1.0,,,,
13725,,,,1.0,,
13733,,,1.0,1.0,,
13736,,,,1.0,,
13743,1.0,,,,,
13747,,1.0,,1.0,1.0,1.0
13754,,,1.0,1.0,,
13767,,1.0,1.0,1.0,,
13770,1.0,,,,,
13771,1.0,,,,,
13774,,,,1.0,,
13775,,1.0,1.0,1.0,,
13778,1.0,,,,,
13779,,1.0,,1.0,,1.0
13780,,1.0,1.0,1.0,1.0,1.0
13783,1.0,,,,,
13785,,1.0,1.0,1.0,,1.0
13787,,1.0,1.0,,,
13789,,,,1.0,1.0,1.0
13790,,1.0,1.0,1.0,,
13794,,,1.0,1.0,1.0,
13798,,,,1.0,,
13800,,,1.0,1.0,1.0,1.0
13801,,1.0,1.0,1.0,,
13810,,1.0,,,,
13813,1.0,,,,,
13814,,,,1.0,,
13816,1.0,,,,,
13817,1.0,,,,,
13818,,1.0,,1.0,,
13823,,1.0,1.0,1.0,,
13824,1.0,,,,,
13826,,1.0,,1.0,,1.0
13827,,1.0,1.0,1.0,,
13829,,1.0,1.0,1.0,,
13833,1.0,,,,,
13837,1.0,,,,,
13838,1.0,,,,,
13840,1.0,,,,,
13841,,1.0,,1.0,1.0,1.0
13843,1.0,,,,,
13845,1.0,,,,,
13849,1.0,,,,,
13853,,,1.0,1.0,1.0,1.0
13854,,,,1.0,1.0,
13862,,1.0,,,,
13863,,,1.0,1.0,1.0,1.0
13867,,,1.0,1.0,,1.0
13869,,1.0,,,,
13877,,,1.0,1.0,1.0,1.0
13878,,,,1.0,,
13879,,,1.0,1.0,1.0,1.0
13888,,,1.0,1.0,,
13891,,1.0,1.0,1.0,1.0,1.0
13892,,1.0,,1.0,,
13895,,,1.0,1.0,,1.0
13897,,,,1.0,,1.0
13898,,1.0,,1.0,,
13900,,,1.0,1.0,,
13904,,,1.0,1.0,1.0,1.0
13906,,,1.0,1.0,1.0,1.0
13907,,,1.0,1.0,,
13910,1.0,,,,,
13918,,1.0,,,,
13920,1.0,,,,,
13921,1.0,,,,,
13926,,,,1.0,1.0,1.0
13937,,1.0,1.0,1.0,1.0,1.0
13940,,,1.0,1.0,1.0,
13941,,,1.0,1.0,,
13945,,1.0,,1.0,1.0,1.0
13946,,1.0,1.0,1.0,,
13948,1.0,,,,,
13949,,,1.0,,,
13950,,1.0,1.0,1.0,,
13951,,1.0,1.0,1.0,,
13953,,,1.0,,,
13973,,,1.0,,,
13974,1.0,,,,,
13983,,1.0,1.0,1.0,1.0,
13985,,,1.0,1.0,1.0,1.0
13987,,1.0,1.0,1.0,1.0,1.0
13988,1.0,,,,,
13993,1.0,,,,,
13994,1.0,,,,,
13996,,,1.0,1.0,1.0,1.0
13999,,1.0,1.0,1.0,,1.0
14001,,,1.0,1.0,,
14008,,1.0,,1.0,,1.0
14010,,1.0,1.0,1.0,,
14014,1.0,,,,,
14016,,,1.0,1.0,,1.0
14018,1.0,,,,,
14025,1.0,,,,,
14026,1.0,,,,,
14029,,1.0,,1.0,,1.0
14031,,,,1.0,,
14032,,,1.0,1.0,1.0,1.0
14036,,,,1.0,1.0,1.0
14040,1.0,,,,,
14042,,,,1.0,1.0,1.0
14044,,,,1.0,,
14046,1.0,,,,,
14047,1.0,,,,,
14050,1.0,,,,,
14051,,,1.0,,,
14054,1.0,,,,,
14055,,1.0,,,,
14058,1.0,,,,,
14060,,1.0,1.0,1.0,,
14061,1.0,,,,,
14064,,,,1.0,,
14068,1.0,,,,,
14071,,1.0,,1.0,,1.0
14072,,,1.0,1.0,,1.0
14077,1.0,,,,,
14080,1.0,,,,,
14081,1.0,,,,,
14084,1.0,,,,,
14087,,,1.0,,,
14089,,1.0,1.0,1.0,,
14093,1.0,,,,,
14099,,1.0,1.0,1.0,,
14102,,1.0,,,,
14104,,,,1.0,,
14105,,,1.0,,,
14108,,,,1.0,,
14111,,1.0,1.0,1.0,1.0,1.0
14112,,,,1.0,,
14113,,,1.0,1.0,,1.0
14116,,,1.0,1.0,,1.0
14118,,,,1.0,1.0,1.0
14119,,1.0,1.0,1.0,,
14120,1.0,,,,,
14121,1.0,,,,,
14124,,1.0,1.0,1.0,,1.0
14125,1.0,,,,,
14128,,,1.0,1.0,1.0,1.0
14130,,1.0,1.0,1.0,,
14131,,1.0,1.0,1.0,1.0,
14132,,1.0,,1.0,,
14134,,,,1.0,1.0,
14136,,,,1.0,,1.0
14139,1.0,,,,,
14140,,,1.0,1.0,1.0,1.0
14141,,,1.0,1.0,1.0,1.0
14142,,,1.0,1.0,1.0,1.0
14143,,1.0,1.0,1.0,1.0,1.0
14146,1.0,,,,,
14148,1.0,,,,,
14149,1.0,,,,,
14152,1.0,,,,,
14155,,1.0,1.0,1.0,1.0,1.0
14156,,,1.0,1.0,1.0,1.0
14157,,1.0,1.0,1.0,,
14159,1.0,,,,,
14168,,1.0,,1.0,,1.0
14169,,,1.0,1.0,,1.0
14173,,1.0,1.0,1.0,,
14177,,,,1.0,,
14178,,1.0,1.0,1.0,,1.0
14179,1.0,,,,,
14180,,,1.0,,,
14181,,,1.0,1.0,,
14187,,,,1.0,,
14192,,1.0,1.0,1.0,,
14196,1.0,,,,,
14197,1.0,,,,,
14198,1.0,,,,,
14204,,1.0,,1.0,,1.0
14205,,,,1.0,,
14207,1.0,,,,,
14209,1.0,,,,,
14213,1.0,,,,,
14225,1.0,,,,,
14226,,,1.0,1.0,1.0,1.0
14231,,,,1.0,,
14235,,1.0,,1.0,1.0,1.0
14236,,,,1.0,,
14240,1.0,,,,,
14242,,1.0,1.0,1.0,1.0,1.0
14246,,1.0,1.0,1.0,,
14247,1.0,,,,,
14250,,1.0,1.0,1.0,,
14257,,1.0,1.0,1.0,1.0,1.0
14260,,,,1.0,1.0,1.0
14263,,1.0,1.0,1.0,,
14264,,,1.0,,,
14268,1.0,,,,,
14269,,,,1.0,,1.0
14270,1.0,,,,,
14271,1.0,,,,,
14280,,,,1.0,,1.0
14282,1.0,,,,,
14285,,,1.0,1.0,,
14288,,,1.0,1.0,,
14291,,,1.0,1.0,,
14301,1.0,,,,,
14303,1.0,,,,,
14306,1.0,,,,,
14308,,,,1.0,,1.0
14313,1.0,,,,,
14314,,1.0,1.0,1.0,,
14317,1.0,,,,,
14326,,,1.0,1.0,,
14328,1.0,,,,,
14330,,,1.0,,,
14332,1.0,,,,,
14333,1.0,,,,,
14334,,,1.0,1.0,,1.0
14335,1.0,,,,,
