,NameLength,HasSubtitle,DescripLength,iap_none,iap_1.99,iap_0.99,iap_29.99,lang_ja,lang_gu,genr_entertainment,genr_casual,genr_simulation,User Rating Count,Size,Target
224,53.0,0.0,572.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1377.0,7988224.0,0.0
225,14.0,0.0,844.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13468672.0,0.0
226,8.0,0.0,1136.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,52686848.0,0.0
227,17.0,0.0,1184.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1739.0,14912432.0,0.0
228,13.0,1.0,2156.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,123698176.0,0.0
229,27.0,0.0,119.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,602.0,215840.0,0.0
230,5.0,0.0,1519.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1335.0,32712704.0,0.0
231,9.0,0.0,1044.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,13109248.0,0.0
232,30.0,0.0,2738.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37350.0,14556326.0,0.0
233,27.0,1.0,1836.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,46803968.0,0.0
234,47.0,0.0,1414.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1229.0,10781853.0,0.0
236,21.0,0.0,577.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9549824.0,0.0
237,13.0,0.0,1671.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,19326976.0,0.0
238,17.0,0.0,1156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.0,8296134.0,0.0
239,8.0,0.0,1825.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10311.0,50140160.0,1.0
240,15.0,0.0,902.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,319.0,47455232.0,0.0
241,5.0,0.0,1725.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98.0,11632640.0,0.0
242,10.0,0.0,803.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,5049774.0,0.0
243,12.0,0.0,1194.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,16819162.0,0.0
244,28.0,0.0,1942.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,47454208.0,0.0
245,17.0,0.0,2164.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,19125248.0,0.0
246,11.0,0.0,935.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.0,2651122.0,0.0
247,19.0,0.0,3930.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9908.0,529755136.0,1.0
248,6.0,0.0,2051.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124.0,1224994.0,0.0
250,15.0,0.0,527.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6381.0,6678875.0,0.0
251,9.0,0.0,1345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8821760.0,1.0
252,51.0,0.0,1017.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1456.0,27736030.0,0.0
254,22.0,1.0,1865.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,272.0,10806272.0,0.0
255,10.0,0.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,12133376.0,0.0
256,6.0,0.0,1145.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13433.0,29326612.0,0.0
257,29.0,0.0,2223.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,23948288.0,1.0
258,19.0,0.0,1324.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2708572.0,0.0
259,8.0,1.0,485.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18437120.0,0.0
260,8.0,0.0,765.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,13504512.0,1.0
261,25.0,1.0,3749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45686.0,92408832.0,0.0
262,46.0,0.0,348.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1096.0,70583296.0,0.0
263,8.0,0.0,3073.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,8246272.0,0.0
265,11.0,0.0,2268.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,18537472.0,0.0
266,13.0,0.0,1387.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2117.0,18915328.0,0.0
267,24.0,1.0,1497.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12215.0,50012160.0,0.0
268,22.0,0.0,2002.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6230.0,12067083.0,0.0
269,8.0,0.0,1410.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,579.0,157129465.0,0.0
270,13.0,0.0,2735.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1550.0,257059840.0,0.0
271,21.0,0.0,2027.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2303.0,219693056.0,0.0
272,21.0,0.0,898.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1638.0,57462784.0,0.0
273,17.0,0.0,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6839.0,214619136.0,0.0
274,16.0,0.0,1258.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2738.0,10511989.0,0.0
275,35.0,0.0,3799.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,22065152.0,1.0
276,12.0,1.0,1359.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,227.0,64207872.0,1.0
277,16.0,0.0,2365.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184.0,17022757.0,0.0
278,16.0,0.0,1905.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16104448.0,0.0
279,23.0,0.0,1899.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,34542592.0,1.0
280,11.0,0.0,1302.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,420.0,62170112.0,0.0
281,9.0,0.0,1266.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24688.0,39510016.0,0.0
282,17.0,0.0,925.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,23666919.0,0.0
283,21.0,0.0,730.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,3866624.0,0.0
285,22.0,0.0,1297.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,187.0,34923520.0,0.0
286,30.0,1.0,2051.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6147.0,54165504.0,0.0
287,28.0,1.0,1505.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,954.0,44658688.0,1.0
288,35.0,1.0,1461.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1229.0,28633088.0,1.0
289,27.0,1.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1361.0,60317696.0,0.0
290,16.0,0.0,814.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1003.0,52358144.0,1.0
291,19.0,1.0,672.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,79.0,131782656.0,0.0
292,21.0,0.0,2054.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,16104448.0,0.0
293,5.0,0.0,721.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2987.0,78302208.0,0.0
294,11.0,0.0,345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,20706304.0,0.0
295,27.0,0.0,1236.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2217.0,40773632.0,0.0
296,16.0,0.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,129759.0,105713664.0,0.0
298,7.0,0.0,1105.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132.0,8119296.0,0.0
300,26.0,1.0,2073.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3344.0,39673856.0,1.0
301,6.0,0.0,696.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,15073280.0,0.0
302,70.0,0.0,193.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4509696.0,0.0
303,38.0,0.0,2042.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,23407616.0,0.0
304,16.0,0.0,782.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16293.0,71884800.0,0.0
305,12.0,1.0,544.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0,23119872.0,0.0
306,7.0,0.0,1304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6987776.0,0.0
307,14.0,0.0,292.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,705.0,7696478.0,0.0
308,31.0,0.0,2151.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3813.0,2517539.0,0.0
309,15.0,1.0,2158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18279.0,65495040.0,1.0
310,49.0,0.0,2104.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136.0,46461952.0,0.0
311,21.0,0.0,1158.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,156.0,5767777.0,0.0
312,13.0,0.0,2460.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37299.0,14755916.0,0.0
313,20.0,1.0,3433.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,978.0,154198016.0,0.0
314,34.0,0.0,1291.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2984960.0,0.0
315,34.0,0.0,1190.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,2849792.0,0.0
316,20.0,0.0,1443.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,449.0,20720901.0,0.0
317,29.0,1.0,972.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,44390400.0,0.0
318,16.0,0.0,4121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5326.0,48809984.0,0.0
319,11.0,0.0,1046.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,19681763.0,0.0
320,16.0,0.0,790.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,12778912.0,0.0
322,16.0,0.0,2334.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,21807104.0,0.0
323,20.0,1.0,3256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3447.0,208099328.0,0.0
324,23.0,0.0,587.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,23780352.0,0.0
325,23.0,0.0,944.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,20304207.0,0.0
327,15.0,0.0,665.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,129360896.0,1.0
328,21.0,0.0,896.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,28652544.0,0.0
329,10.0,0.0,2746.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25844736.0,0.0
330,31.0,0.0,1696.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1782.0,165506048.0,0.0
332,16.0,0.0,1054.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,552.0,6614449.0,0.0
333,8.0,0.0,902.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,5702656.0,1.0
334,22.0,0.0,1620.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183.0,20264890.0,0.0
335,30.0,1.0,2503.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51383.0,118840320.0,0.0
336,12.0,0.0,945.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1250.0,30252032.0,0.0
337,18.0,0.0,1076.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,42488832.0,0.0
338,74.0,0.0,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,10133504.0,0.0
339,9.0,0.0,2452.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,136.0,61472768.0,0.0
341,11.0,0.0,603.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2091.0,35420160.0,0.0
342,30.0,0.0,3141.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,676.0,121187328.0,1.0
343,8.0,1.0,1033.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1312.0,63946752.0,1.0
344,14.0,0.0,1869.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,37152386.0,0.0
345,10.0,1.0,246.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2205.0,34355200.0,0.0
346,28.0,1.0,785.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1900.0,39472128.0,0.0
347,16.0,0.0,2333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.0,15966508.0,0.0
348,11.0,1.0,4056.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22149.0,112579584.0,1.0
349,14.0,0.0,3103.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,10514432.0,0.0
350,23.0,1.0,639.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,128826368.0,0.0
351,21.0,0.0,1128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,13305796.0,0.0
352,17.0,0.0,968.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,997.0,38358016.0,0.0
353,22.0,0.0,1487.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4424.0,30310400.0,0.0
354,35.0,0.0,2995.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2171.0,71461888.0,0.0
355,12.0,0.0,458.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,925334.0,0.0
356,22.0,0.0,2778.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,914.0,14018005.0,0.0
357,16.0,0.0,3453.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1460.0,26494976.0,0.0
358,18.0,1.0,954.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1249.0,93254656.0,1.0
359,13.0,0.0,1274.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,861.0,5682435.0,0.0
360,12.0,0.0,328.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3293.0,16161543.0,0.0
361,14.0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,188.0,3125248.0,0.0
362,10.0,0.0,1756.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,51822592.0,1.0
363,22.0,0.0,891.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,15421440.0,0.0
364,8.0,0.0,800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17991680.0,0.0
365,12.0,0.0,1123.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,4241408.0,0.0
366,38.0,0.0,1458.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,258.0,19264702.0,0.0
367,27.0,0.0,3449.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,725.0,103183360.0,1.0
368,7.0,0.0,505.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,10132718.0,0.0
369,13.0,0.0,872.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,10350262.0,0.0
370,17.0,0.0,1023.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,8065334.0,1.0
371,16.0,1.0,632.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3892224.0,1.0
372,7.0,0.0,3086.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,298.0,24436634.0,0.0
373,11.0,0.0,1451.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12661.0,62133248.0,0.0
374,13.0,0.0,921.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.0,6281433.0,0.0
376,30.0,0.0,945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479.0,5583336.0,0.0
377,22.0,0.0,1255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,563.0,10961235.0,0.0
378,55.0,0.0,1017.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,47011298.0,0.0
379,14.0,1.0,2047.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3673.0,53997568.0,0.0
380,22.0,1.0,1827.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3298.0,50094080.0,0.0
381,22.0,1.0,836.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,354.0,42478592.0,0.0
382,14.0,0.0,844.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,30674388.0,0.0
383,16.0,0.0,857.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,62168064.0,0.0
384,18.0,0.0,458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17375232.0,1.0
385,19.0,0.0,1897.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1503232.0,1.0
386,19.0,1.0,1223.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8861.0,65256448.0,0.0
387,26.0,1.0,3862.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10477568.0,0.0
388,16.0,0.0,1682.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,663.0,19929855.0,0.0
389,17.0,0.0,852.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,27007974.0,0.0
390,16.0,0.0,2559.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,36168704.0,1.0
391,15.0,0.0,704.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,403.0,19490740.0,0.0
392,27.0,1.0,3256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5164.0,208402432.0,0.0
393,17.0,0.0,560.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,139.0,10950039.0,0.0
394,14.0,0.0,290.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2686976.0,0.0
396,15.0,0.0,887.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,28962816.0,0.0
397,9.0,0.0,3130.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.0,12941681.0,0.0
398,10.0,0.0,2307.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,112240640.0,1.0
399,18.0,1.0,1664.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1223.0,72173568.0,1.0
401,16.0,1.0,3742.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11125.0,812956672.0,0.0
402,20.0,0.0,126.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,1121700.0,0.0
403,45.0,0.0,1879.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,101123893.0,0.0
404,10.0,0.0,783.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,39820288.0,0.0
405,9.0,0.0,2730.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,341.0,181682176.0,0.0
406,27.0,1.0,4084.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,660.0,154198016.0,0.0
407,13.0,0.0,3081.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,52587520.0,0.0
408,14.0,0.0,2181.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4516.0,594029568.0,1.0
410,19.0,1.0,1363.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,70511616.0,0.0
411,15.0,1.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,66524160.0,0.0
412,11.0,0.0,320.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1218106.0,0.0
413,28.0,0.0,2372.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1506304.0,0.0
414,11.0,0.0,1909.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,32216064.0,1.0
415,10.0,1.0,2563.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1719.0,45790208.0,0.0
416,24.0,0.0,704.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,88.0,49774293.0,0.0
417,19.0,0.0,3754.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,50365440.0,0.0
418,9.0,1.0,3725.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,766.0,21241856.0,0.0
419,20.0,0.0,1448.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,15812315.0,0.0
420,49.0,0.0,642.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26655870.0,0.0
421,25.0,0.0,3788.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1815.0,63327232.0,0.0
422,30.0,0.0,3825.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6602.0,63400960.0,0.0
423,16.0,0.0,595.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2682880.0,0.0
424,13.0,0.0,785.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,33515520.0,0.0
425,11.0,0.0,1785.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6983.0,275684352.0,1.0
426,17.0,0.0,563.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,15852132.0,0.0
428,20.0,0.0,923.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,61551616.0,1.0
429,10.0,0.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2492.0,40911291.0,0.0
430,12.0,0.0,1129.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,49209886.0,0.0
431,16.0,1.0,3655.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1920.0,252247040.0,0.0
432,17.0,0.0,3637.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10384.0,19831723.0,0.0
433,14.0,0.0,844.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12485.0,191455232.0,1.0
434,21.0,0.0,2064.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2820.0,113908373.0,1.0
436,21.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,5017600.0,0.0
437,15.0,0.0,1108.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,12118016.0,0.0
438,22.0,0.0,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13147.0,42482779.0,1.0
439,14.0,0.0,3705.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1439.0,37890048.0,1.0
440,20.0,0.0,1561.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,615.0,8312661.0,0.0
441,17.0,0.0,1571.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36217.0,50085888.0,1.0
442,21.0,1.0,1601.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,25516032.0,0.0
444,14.0,1.0,2616.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,57085952.0,1.0
445,13.0,0.0,1498.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,113.0,34477056.0,0.0
446,27.0,1.0,741.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002.0,133463040.0,0.0
447,22.0,0.0,1388.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,6414161.0,0.0
448,19.0,0.0,379.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12136.0,40485929.0,0.0
449,27.0,1.0,4086.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,832.0,191513600.0,0.0
450,22.0,0.0,404.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,383.0,27389160.0,0.0
451,8.0,0.0,961.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18605.0,32022528.0,0.0
452,31.0,0.0,401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,28015888.0,0.0
453,10.0,0.0,1546.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17551.0,50556928.0,1.0
454,24.0,1.0,789.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,137.0,41875456.0,0.0
455,20.0,0.0,2906.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1194.0,50015232.0,1.0
